measurement_time	3D_X	3D_Y	3D_Z	3D_Q2	3D_Q1	2D_Y2	2D_Y1	2D_X1	2D_X2
6933007278103608320	-0.311421	-0.357106	-0.0540964	0.488068	-0.60428	2.30564	2.95924	-2.95023	-0.0499276
6933007271670362112	-0.314548	-0.356954	-0.0466251	0.488696	-0.604314	2.30544	2.95932	-2.95	-0.0474447
6933007265237116928	-0.312089	-0.35731	-0.0538195	0.488582	-0.604186	2.30549	2.95897	-2.95005	-0.0502754
6933007258803870720	-0.314081	-0.357006	-0.0464625	0.487941	-0.604549	2.30548	2.95935	-2.9502	-0.0475654
6933007252370624512	-0.313138	-0.358278	-0.054887	0.488406	-0.604222	2.30564	2.95945	-2.9502	-0.0548596
6933007245937378304	-0.312616	-0.357381	-0.0541544	0.487526	-0.604185	2.30529	2.95952	-2.95053	-0.0510048
6933007239504132096	-0.314732	-0.357383	-0.0466992	0.488535	-0.603768	2.30533	2.95905	-2.95005	-0.0481596
6933007233070884864	-0.312281	-0.35728	-0.0542381	0.488619	-0.60424	2.3058	2.95916	-2.95001	-0.0504413
6933007226637640704	-0.314286	-0.357178	-0.0464786	0.487965	-0.604288	2.30536	2.95918	-2.95004	-0.0463079
6933007220204394496	-0.312551	-0.357637	-0.0541673	0.488521	-0.604207	2.30576	2.95917	-2.95019	-0.0534153
6933007213771147264	-0.314242	-0.355465	-0.0471017	0.48889	-0.601718	2.3054	2.95921	-2.95007	-0.0470115
6933007207337902080	-0.312611	-0.359175	-0.05447	0.48834	-0.604196	2.30529	2.95908	-2.95011	-0.0555697
6933007200904655872	-0.312313	-0.357059	-0.0542655	0.488332	-0.604338	2.30528	2.95918	-2.95027	-0.0526537
6933007194471409664	-0.314031	-0.357175	-0.0464737	0.48874	-0.604193	2.30525	2.95932	-2.9502	-0.047158
6933007188038164480	-0.312246	-0.357016	-0.0540675	0.488281	-0.60431	2.30514	2.95897	-2.94999	-0.0532349
6933007181604916224	-0.314221	-0.356789	-0.0462499	0.488273	-0.604597	2.30571	2.95904	-2.95007	-0.046018
6933007175171671040	-0.312188	-0.357117	-0.0539773	0.488365	-0.604185	2.30518	2.959	-2.95015	-0.0520837
6933007168738425856	-0.313941	-0.355771	-0.0459311	0.487461	-0.60475	2.30583	2.95914	-2.95002	-0.0472611
6933007162305179648	-0.312266	-0.357914	-0.0545876	0.488527	-0.60417	2.3052	2.95914	-2.95003	-0.0546197
6933007155871932416	-0.311614	-0.359127	-0.0529983	0.483969	-0.596026	2.30537	2.9588	-2.95017	-0.0532655
6933007149438687232	-0.312181	-0.358201	-0.0545924	0.488096	-0.604053	2.30519	2.95924	-2.95019	-0.0550513
6933007143005441024	-0.311468	-0.357474	-0.0546181	0.488584	-0.604231	2.30567	2.95939	-2.95017	-0.0538452
6933007136572195840	-0.314324	-0.357748	-0.0467346	0.488398	-0.604607	2.3054	2.95928	-2.95013	-0.046807
6933007130138949632	-0.315281	-0.37333	-0.0491724	0.439071	-0.544042	2.30581	2.95908	-2.95043	-0.0436542
6933007123705703424	-0.312233	-0.357487	-0.054507	0.488265	-0.603882	2.30536	2.95925	-2.95033	-0.05466
6933007117272457216	-0.314125	-0.356399	-0.0456461	0.48821	-0.604462	2.30569	2.95917	-2.95023	-0.0463127
6933007110839211008	-0.31244	-0.357964	-0.0548049	0.488366	-0.604392	2.30525	2.95904	-2.95	-0.057006
6933007104405963776	-0.311725	-0.357051	-0.0538871	0.487273	-0.599845	2.30536	2.9593	-2.95009	-0.0541061
6933007097972719616	-0.312254	-0.35874	-0.0542092	0.488556	-0.604352	2.30561	2.95934	-2.95026	-0.0544023
6933007091539473408	-0.311986	-0.357647	-0.0540964	0.488651	-0.604479	2.30575	2.95899	-2.95023	-0.0544764
6933007085106227200	-0.314012	-0.357437	-0.046828	0.489107	-0.604433	2.30493	2.95921	-2.95022	-0.046675
6933007078672980992	-0.31188	-0.357714	-0.0539097	0.488445	-0.604209	2.30585	2.95922	-2.95038	-0.0544313
6933007072239734784	-0.313758	-0.357152	-0.0463401	0.488489	-0.604397	2.30535	2.95913	-2.95012	-0.0466106
6933007065806488576	-0.312049	-0.357144	-0.0544571	0.487936	-0.60399	2.30521	2.95928	-2.95021	-0.0542719
6933007059373243392	-0.31464	-0.356188	-0.0460631	0.488473	-0.604455	2.30561	2.95911	-2.95043	-0.047786
6933007052939997184	-0.312601	-0.358283	-0.0549015	0.487978	-0.604336	2.30565	2.95915	-2.95019	-0.0549063
6933007046506752000	-0.312218	-0.357109	-0.0540514	0.488572	-0.604383	2.30541	2.9593	-2.95002	-0.0547824
6933007040073504768	-0.314207	-0.357586	-0.0464512	0.488634	-0.604211	2.3051	2.95923	-2.95024	-0.047216
6933007033640258560	-0.312587	-0.357291	-0.0540095	0.488696	-0.604273	2.30505	2.95903	-2.9502	-0.0564119
6933007027207013376	-0.313867	-0.356028	-0.0457604	0.488616	-0.60494	2.30499	2.9589	-2.95006	-0.0454899
6933007020773767168	-0.312196	-0.358664	-0.0541641	0.488017	-0.60431	2.30549	2.95938	-2.95027	-0.0625532
6933007014340520960	-0.314026	-0.357027	-0.046076	0.488369	-0.604557	2.30536	2.95922	-2.95014	-0.0454351
6933007007907274752	-0.312664	-0.358181	-0.055106	0.488196	-0.604248	2.30568	2.95923	-2.95015	-0.0558966
6933007001474028544	-0.312105	-0.357056	-0.0539145	0.488258	-0.604322	2.3053	2.95938	-2.94995	-0.0568193
6933006995040782336	-0.314223	-0.357526	-0.0463095	0.488062	-0.60475	2.30526	2.95932	-2.95016	-0.0501401
6933006988607536128	-0.311867	-0.357513	-0.0543267	0.487986	-0.604228	2.30559	2.95908	-2.95017	-0.0558306
6933006982174290944	-0.314274	-0.357524	-0.0463176	0.488841	-0.604375	2.30544	2.95948	-2.9502	-0.0460712
6933006975741043712	-0.312078	-0.357384	-0.0537519	0.48846	-0.604159	2.30539	2.95912	-2.95011	-0.0597804
6933006969307798528	-0.314584	-0.357734	-0.0466831	0.487985	-0.60422	2.30571	2.95909	-2.9502	-0.0494719
6933006962874552320	-0.312051	-0.357632	-0.0541657	0.488473	-0.604713	2.30497	2.95901	-2.9502	-0.0551913
6933006956441306112	-0.31378	-0.356499	-0.045601	0.488012	-0.604708	2.3056	2.9593	-2.95021	-0.0503028
6933006950008060928	-0.31207	-0.3575	-0.0541544	0.487701	-0.604396	2.30521	2.9594	-2.95025	-0.0526215
6933006943574813696	-0.314308	-0.357429	-0.0467797	0.487931	-0.60426	2.30568	2.95923	-2.95009	-0.0488037
6933006937141567488	-0.312376	-0.357545	-0.0547647	0.488353	-0.604423	2.30561	2.95929	-2.95021	-0.0539628
6933006930708322304	-0.312432	-0.357286	-0.0543412	0.488878	-0.604204	2.30546	2.95912	-2.95023	-0.0522994
6933006924275076096	-0.31387	-0.357489	-0.0466106	0.487898	-0.604231	2.30547	2.95921	-2.95027	-0.047691
6933006917841830912	-0.311994	-0.35727	-0.054317	0.488207	-0.604326	2.30533	2.95963	-2.95019	-0.0507617
6933006911408583680	-0.31301	-0.357489	-0.0503753	0.488035	-0.604396	2.30517	2.95939	-2.95027	-0.0515201
6933006904975337472	-0.311585	-0.357106	-0.0542784	0.487751	-0.604075	2.30542	2.95886	-2.95034	-0.0520305
6933006898542091264	-0.314481	-0.357542	-0.0460535	0.488093	-0.60431	2.30538	2.95922	-2.9502	-0.0474414
6933006892108846080	-0.312328	-0.357492	-0.0547276	0.488838	-0.604584	2.30557	2.95911	-2.95026	-0.0537148
6933006885675597824	-0.313962	-0.357307	-0.0461839	0.488142	-0.604468	2.30566	2.95916	-2.95005	-0.0460824
6933006879242353664	-0.31292	-0.357682	-0.0545054	0.48822	-0.604109	2.30576	2.95919	-2.95034	-0.053623
6933006872809107456	-0.312305	-0.35602	-0.0492578	0.488023	-0.599295	2.3054	2.9593	-2.95024	-0.0377899
6933006866375861248	-0.313891	-0.381439	-0.05024	0.415649	-0.515546	2.30531	2.95911	-2.95036	-0.0364438
6933006859942616064	-0.312181	-0.358297	-0.0546407	0.488184	-0.604574	2.30564	2.95907	-2.95023	-0.0561414
6933006853509368832	-0.311837	-0.357249	-0.0539322	0.488075	-0.604154	2.30579	2.95927	-2.95034	-0.0531303
6933006847076121600	-0.314646	-0.357647	-0.0470373	0.488216	-0.604214	2.30556	2.95896	-2.94993	-0.0479036
6933006840642877440	-0.311912	-0.357244	-0.0541335	0.48796	-0.604136	2.30541	2.95961	-2.95019	-0.0548371
6933006834209630208	-0.31454	-0.357503	-0.0467427	0.488113	-0.604523	2.30521	2.95924	-2.94995	-0.0466541
6933006827776385024	-0.312292	-0.357226	-0.0546777	0.488225	-0.604162	2.30566	2.95899	-2.95001	-0.0551124
6933006821343138816	-0.313939	-0.357434	-0.0464013	0.488402	-0.604536	2.30519	2.95914	-2.95011	-0.0462193
6933006814909892608	-0.31222	-0.357183	-0.0543154	0.488154	-0.604378	2.30523	2.95926	-2.95016	-0.0541801
6933006808476647424	-0.313427	-0.356637	-0.0459247	0.488241	-0.604798	2.30522	2.95917	-2.95001	-0.0465752
6933006802043401216	-0.311972	-0.357492	-0.0544056	0.488059	-0.604162	2.30536	2.95907	-2.95021	-0.0555295
6933006795610155008	-0.314231	-0.356742	-0.0460889	0.488651	-0.604843	2.30529	2.95921	-2.95019	-0.0483705
6933006789176909824	-0.312215	-0.357508	-0.0545505	0.488176	-0.604402	2.30547	2.95912	-2.95022	-0.0703305
6933006782743662592	-0.313157	-0.358001	-0.0505492	0.488266	-0.604275	2.30544	2.95901	-2.95006	-0.0568032
6933006776310416384	-0.312096	-0.356974	-0.0543766	0.488431	-0.604372	2.30539	2.95934	-2.95007	-0.056523
6933006769877171200	-0.312254	-0.35869	-0.0548919	0.488484	-0.604402	2.30581	2.95901	-2.95015	-0.0547308
6933006763443924992	-0.311994	-0.357708	-0.0541158	0.488448	-0.604291	2.30571	2.95936	-2.95018	-0.0575857
6933006757010677760	-0.312756	-0.358131	-0.054594	0.488473	-0.604618	2.30597	2.95907	-2.95014	-0.0555939
6933006750577433600	-0.311973	-0.357036	-0.054433	0.488661	-0.604146	2.30538	2.95899	-2.94995	-0.0577966
6933006744144186368	-0.312526	-0.358468	-0.0542768	0.488112	-0.604454	2.30538	2.95928	-2.95022	-0.0541608
6933006737710940160	-0.312331	-0.35678	-0.0538002	0.488448	-0.604299	2.30543	2.95931	-2.95016	-0.0513752
6933006731277694976	-0.314097	-0.358185	-0.0474093	0.488337	-0.604402	2.30556	2.95917	-2.95009	-0.0484849
6933006724844448768	-0.312057	-0.357511	-0.0541335	0.488543	-0.604141	2.30541	2.95884	-2.95004	-0.0520305
6933006718411201536	-0.31417	-0.357259	-0.0463932	0.488352	-0.60417	2.30533	2.95908	-2.94995	-0.0476218
6933006711977957376	-0.31203	-0.357463	-0.0541415	0.488444	-0.604062	2.30522	2.95926	-2.95	-0.0526682
6933006705544710144	-0.31387	-0.357006	-0.0467861	0.488469	-0.604516	2.30557	2.95947	-2.95011	-0.0492272
6933006699111464960	-0.312078	-0.357537	-0.0543315	0.488373	-0.604294	2.30541	2.95903	-2.94999	-0.0516795
6933006692678218752	-0.314234	-0.35713	-0.0455044	0.488357	-0.604763	2.30544	2.95922	-2.94976	-0.048282
6933006686244972544	-0.312442	-0.357494	-0.0548452	0.488561	-0.603789	2.30488	2.95929	-2.95	-0.0530755
6933006679811724288	-0.311967	-0.357394	-0.0538903	0.48836	-0.604355	2.30543	2.95917	-2.94991	-0.0519999
6933006673378480128	-0.314445	-0.357447	-0.0465365	0.488683	-0.604471	2.30548	2.95931	-2.94977	-0.0485283
6933006666945233920	-0.311981	-0.357083	-0.0540175	0.48834	-0.604268	2.30525	2.95898	-2.94996	-0.0517697
6933006660511988736	-0.313972	-0.357734	-0.0486524	0.487869	-0.604183	2.30503	2.9592	-2.94999	-0.04962
6933006654078742528	-0.311687	-0.357317	-0.0542204	0.488473	-0.60436	2.30528	2.95921	-2.94979	-0.0539869
6933006647645496320	-0.314358	-0.357264	-0.0462982	0.488682	-0.604325	2.30569	2.95917	-2.9496	-0.0465124
6933006641212250112	-0.312347	-0.357898	-0.0549176	0.488187	-0.604285	2.30512	2.95908	-2.94981	-0.0527358
6933006634779003904	-0.314353	-0.357626	-0.0462242	0.488307	-0.604024	2.30533	2.95882	-2.94986	-0.0470695
6933006628345757696	-0.312561	-0.357321	-0.0546632	0.4885	-0.604386	2.30545	2.95892	-2.94987	-0.052549
6933006621912512512	-0.312105	-0.357325	-0.0540014	0.488587	-0.604256	2.30543	2.95916	-2.94968	-0.0499791
6933006615479266304	-0.312537	-0.368785	-0.0527471	0.451639	-0.559188	2.30527	2.95936	-2.95009	-0.0439344
6933006609046019072	-0.313883	-0.356151	-0.0459601	0.489749	-0.604885	2.30549	2.95911	-2.94978	-0.0461984
6933006602612773888	-0.313237	-0.358458	-0.0501692	0.488556	-0.60461	2.30492	2.95947	-2.94968	-0.0520917
6933006596179527680	-0.312191	-0.356875	-0.0541447	0.489112	-0.604207	2.30519	2.95911	-2.94966	-0.053528
6933006589746282496	-0.314005	-0.369813	-0.0484752	0.451959	-0.560196	2.30544	2.95917	-2.94979	-0.0445849
6933006583313036288	-0.312173	-0.357062	-0.0540852	0.48801	-0.604425	2.30554	2.95907	-2.9498	-0.0532108
6933006576879789056	-0.313939	-0.357381	-0.0465478	0.488138	-0.60437	2.30486	2.9592	-2.94981	-0.0475847
6933006570446543872	-0.312706	-0.357772	-0.0548162	0.488176	-0.604191	2.30575	2.9592	-2.94983	-0.0533509
6933006564013296640	-0.315137	-0.370581	-0.0491	0.444907	-0.549047	2.30576	2.95915	-2.95003	-0.0450036
6933006557580051456	-0.312196	-0.357384	-0.0542349	0.488369	-0.604401	2.30536	2.95925	-2.94974	-0.0545247
6933006551146804224	-0.314387	-0.355896	-0.0461082	0.489065	-0.605046	2.30536	2.95924	-2.94984	-0.0461162
6933006544713559040	-0.312407	-0.358922	-0.052694	0.488767	-0.603956	2.30558	2.95911	-2.94974	-0.0513478
6933006538280311808	-0.314361	-0.356727	-0.0459231	0.488358	-0.604476	2.30506	2.95935	-2.94985	-0.0477377
6933006531847067648	-0.312447	-0.358542	-0.0551463	0.488234	-0.604214	2.30559	2.9593	-2.94984	-0.0552686
6933006525413821440	-0.312073	-0.357354	-0.0539853	0.488181	-0.604354	2.30563	2.95922	-2.94973	-0.0538678
6933006518980574208	-0.313022	-0.356619	-0.0501579	0.487994	-0.604231	2.3053	2.95916	-2.94984	-0.0571477
6933006512547328000	-0.312308	-0.357189	-0.0538114	0.488266	-0.604657	2.30544	2.95903	-2.94973	-0.0548564
6933006506114082816	-0.314374	-0.357492	-0.046237	0.487957	-0.604447	2.30568	2.95917	-2.94979	-0.0461613
6933006499680836608	-0.312049	-0.356901	-0.0543267	0.488234	-0.604355	2.30512	2.95917	-2.94981	-0.0611185
6933006493247591424	-0.314452	-0.357866	-0.0467942	0.488408	-0.604467	2.30518	2.95932	-2.9499	-0.045762
6933006486814345216	-0.312027	-0.357045	-0.0540707	0.48826	-0.604111	2.3056	2.95911	-2.94984	-0.0560367
6933006480381097984	-0.314242	-0.35641	-0.0456445	0.488365	-0.60483	2.30557	2.95924	-2.94987	-0.046485
6933006473947852800	-0.31194	-0.358956	-0.0542204	0.48812	-0.604054	2.30535	2.95919	-2.94993	-0.057444
6933006467514606592	-0.313384	-0.356425	-0.0458442	0.488492	-0.604671	2.30543	2.95891	-2.94973	-0.0499582
6933006461081361408	-0.312854	-0.358156	-0.0548275	0.488561	-0.604478	2.30529	2.95904	-2.95005	-0.0553363
6933006454648115200	-0.312345	-0.356636	-0.0543992	0.488014	-0.60394	2.30523	2.95923	-2.94992	-0.0644758
6933006448214867968	-0.3123	-0.357484	-0.0545714	0.488772	-0.604418	2.30544	2.95908	-2.95004	-0.0537325
6933006441781622784	-0.311837	-0.356993	-0.054462	0.488062	-0.604259	2.30576	2.95931	-2.94995	-0.0518856
6933006435348376576	-0.314629	-0.357218	-0.0465204	0.488046	-0.604124	2.30545	2.95923	-2.94992	-0.0461742
6933006428915130368	-0.31193	-0.35684	-0.0541592	0.488663	-0.604476	2.30559	2.9591	-2.95004	-0.0526037
6933006422481885184	-0.313653	-0.357165	-0.0459859	0.488102	-0.604209	2.3055	2.95915	-2.94988	-0.0476637
6933006416048638976	-0.311816	-0.357321	-0.0540353	0.48801	-0.604473	2.30513	2.95933	-2.95001	-0.0533461
6933006409615391744	-0.313922	-0.357265	-0.0465269	0.488706	-0.604473	2.30548	2.95917	-2.95001	-0.0461565
6933006403182146560	-0.312039	-0.357313	-0.0543347	0.487874	-0.604211	2.30557	2.95941	-2.95002	-0.0535183
6933006396748900352	-0.31378	-0.35704	-0.0463256	0.488466	-0.604816	2.30548	2.95916	-2.95013	-0.0385805
6933006390315654144	-0.311854	-0.357133	-0.054309	0.487785	-0.604051	2.30522	2.95934	-2.95015	-0.050744
6933006383882408960	-0.314642	-0.356484	-0.0462065	0.488038	-0.604368	2.3053	2.95941	-2.95006	-0.0404693
6933006377449162752	-0.312255	-0.357183	-0.0544281	0.488297	-0.604043	2.30582	2.95937	-2.95021	-0.0526955
6933006371015914496	-0.313577	-0.357455	-0.0463562	0.487758	-0.604222	2.30549	2.95912	-2.95008	-0.0435303
6933006364582670336	-0.31239	-0.357637	-0.0540369	0.488012	-0.604409	2.30589	2.95924	-2.95009	-0.0530353
6933006358149424128	-0.313854	-0.357235	-0.0464383	0.487914	-0.604117	2.30516	2.95915	-2.95021	-0.0479068
6933006351716178944	-0.312292	-0.357937	-0.0548178	0.48835	-0.604286	2.30571	2.95925	-2.9499	-0.05252
6933006345282932736	-0.314186	-0.357391	-0.0463916	0.48813	-0.604508	2.30579	2.95895	-2.94979	-0.0468086
6933006338849685504	-0.312835	-0.357832	-0.0547647	0.487777	-0.604713	2.30523	2.9594	-2.95008	-0.0552525
6933006332416439296	-0.316278	-0.373778	-0.0450777	0.439128	-0.544287	2.30572	2.95921	-2.95019	-0.0435158
6933006325983194112	-0.312659	-0.357293	-0.0544475	0.488888	-0.604439	2.30546	2.95917	-2.95002	-0.0543782
6933006319549945856	-0.311605	-0.357281	-0.0544153	0.489244	-0.604268	2.30536	2.95954	-2.94988	-0.0621088
6933006313116702720	-0.311965	-0.35778	-0.0543476	0.487973	-0.604067	2.30575	2.95933	-2.95005	-0.0554136
6933006306683455488	-0.311779	-0.35728	-0.0541947	0.488682	-0.60437	2.3053	2.95934	-2.95012	-0.0558998
6933006300250209280	-0.314112	-0.356974	-0.0468328	0.488374	-0.604399	2.30504	2.95929	-2.94989	-0.050963
6933006293816964096	-0.311793	-0.356896	-0.0538163	0.488361	-0.603177	2.30546	2.95925	-2.95005	-0.0567162
6933006287383717888	-0.314262	-0.357442	-0.0466815	0.488447	-0.604085	2.30533	2.95954	-2.94997	-0.0466202
6933006280950469632	-0.312561	-0.357491	-0.0543042	0.488463	-0.604217	2.30579	2.95923	-2.95004	-0.0582974
6933006274517225472	-0.314112	-0.356958	-0.0465204	0.487964	-0.604465	2.30527	2.9595	-2.95015	-0.050934
6933006268083978240	-0.312439	-0.35728	-0.0538002	0.488144	-0.604225	2.30485	2.95911	-2.95016	-0.0548967
6933006261650733056	-0.316242	-0.357681	-0.0399701	0.488561	-0.604964	2.30552	2.95932	-2.94997	-0.0479293
6933006255217485824	-0.312128	-0.357594	-0.0539676	0.488088	-0.604336	2.30567	2.95928	-2.95012	-0.0513253
6933006248784239616	-0.314112	-0.356425	-0.0458748	0.488284	-0.604483	2.3058	2.95919	-2.95043	-0.0465043
6933006242350995456	-0.312159	-0.357059	-0.0541029	0.488521	-0.604433	2.30521	2.95921	-2.95043	-0.0514251
6933006235917749248	-0.314181	-0.357362	-0.0460454	0.488305	-0.604814	2.30559	2.95925	-2.9504	-0.0476572
6933006229484503040	-0.312151	-0.357305	-0.054792	0.488888	-0.604277	2.30529	2.95977	-2.95055	-0.0530578
6933006223051257856	-0.31368	-0.356515	-0.0454223	0.488566	-0.604661	2.30525	2.95933	-2.95043	-0.0464061
6933006216618010624	-0.312888	-0.358165	-0.0543299	0.488336	-0.604388	2.30567	2.95914	-2.9507	-0.0528743
6933006210184764416	-0.313938	-0.356653	-0.0463159	0.488468	-0.60457	2.30515	2.95953	-2.95056	-0.0465317
6933006203751519232	-0.312321	-0.358315	-0.0551399	0.488125	-0.603927	2.30541	2.95925	-2.9505	-0.0423983
6933006197318273024	-0.313495	-0.35713	-0.0457604	0.487935	-0.604302	2.30564	2.95929	-2.95033	-0.0456944
6933006190885026816	-0.312642	-0.358481	-0.0553121	0.487919	-0.604388	2.30582	2.95899	-2.95066	-0.0552107
6933006184451780608	-0.31488	-0.373564	-0.0484913	0.438268	-0.54345	2.30594	2.95928	-2.9508	-0.041875
6933006178018533376	-0.3126	-0.358292	-0.0545248	0.488254	-0.604307	2.30544	2.95912	-2.95067	-0.0550384
6933006171585288192	-0.312134	-0.357344	-0.0539676	0.488073	-0.604151	2.30578	2.95964	-2.95056	-0.0501063
6933006165152043008	-0.31239	-0.357877	-0.0548935	0.487833	-0.604185	2.30549	2.95911	-2.95062	-0.0562959
6933006158718796800	-0.311674	-0.357584	-0.054032	0.488556	-0.604322	2.30553	2.95932	-2.95053	-0.0527406
6933006152285551616	-0.314386	-0.369522	-0.048559	0.4518	-0.559738	2.30506	2.95922	-2.95055	-0.0469793
6933006145852304384	-0.311537	-0.357373	-0.0543621	0.48839	-0.604209	2.30491	2.95914	-2.95062	-0.0544523
6933006139419058176	-0.314113	-0.357299	-0.0463884	0.488704	-0.604459	2.3057	2.95893	-2.95041	-0.0439554
6933006132985812992	-0.312247	-0.357072	-0.0538275	0.48803	-0.604323	2.30507	2.95867	-2.95033	-0.0565536
6933006126552566784	-0.313321	-0.357487	-0.0464979	0.488329	-0.60462	2.30522	2.95913	-2.9504	-0.0528372
6933006120119320576	-0.312265	-0.357191	-0.0540401	0.488423	-0.60438	2.30511	2.95943	-2.95037	-0.0560528
6933006113686075392	-0.313948	-0.357204	-0.04639	0.488408	-0.604631	2.30543	2.95952	-2.94996	-0.0459729
6933006107252828160	-0.312774	-0.358065	-0.0543911	0.488022	-0.604249	2.30541	2.95936	-2.88998	-0.0559594
6933006100819581952	-0.312439	-0.35759	-0.0537615	0.488146	-0.603396	2.30527	2.95944	-2.8762	-0.0599994
6933006094386336768	-0.312215	-0.357528	-0.0540642	0.48849	-0.604264	2.30559	2.95945	-2.91005	-0.0555585
6933006087953090560	-0.313798	-0.356446	-0.0460792	0.488163	-0.604565	2.30557	2.95939	-2.91605	-0.0458908
6933006081519844352	-0.312218	-0.358516	-0.0542108	0.48832	-0.604254	2.30511	2.95944	-2.91753	-0.0533605
6933006075086598144	-0.312392	-0.357368	-0.0540771	0.488806	-0.604006	2.3053	2.95935	-2.91837	-0.0634694
6933006068653351936	-0.311941	-0.358127	-0.0544104	0.488714	-0.604087	2.30553	2.95938	-2.92132	-0.0550142
6933006062220105728	-0.311808	-0.357243	-0.0543863	0.488745	-0.604211	2.3052	2.95931	-2.92115	-0.0541721
6933006055786860544	-0.314202	-0.357468	-0.0463755	0.488606	-0.604312	2.30525	2.95942	-2.92058	-0.0493222
6933006049353614336	-0.312551	-0.357312	-0.0546246	0.48834	-0.60426	2.3054	2.95944	-2.92183	-0.0566067
6933006042920369152	-0.313431	-0.356935	-0.0457749	0.488165	-0.604496	2.30556	2.95922	-2.92201	-0.0480662
6933006036487121920	-0.313134	-0.358167	-0.0550094	0.487814	-0.604447	2.30575	2.95951	-2.92258	-0.0547324
6933006030053875712	-0.311928	-0.35685	-0.0542188	0.488427	-0.604111	2.30539	2.95925	-2.92214	-0.0516714
6933006023620630528	-0.314456	-0.358091	-0.0469359	0.488574	-0.604185	2.30534	2.95941	-2.92248	-0.0468086
6933006017187384320	-0.312039	-0.357436	-0.0541705	0.48835	-0.604128	2.30535	2.95904	-2.92273	-0.051227
6933006010754138112	-0.313872	-0.357016	-0.046171	0.488447	-0.604355	2.30514	2.95947	-2.92293	-0.0476492
6933006004320891904	-0.312638	-0.35797	-0.0547003	0.488006	-0.604046	2.30512	2.95902	-2.92307	-0.0536697
6933005997887645696	-0.312183	-0.35704	-0.0537969	0.488613	-0.60438	2.30506	2.95895	-2.92324	-0.0526714
